eeg,time
-0.14634473006882961,0.0
1.404039902401633,0.004001600640256103
1.0054382069716086,0.008003201280512205
1.4365456654763331,0.012004801920768308
0.8881371551104843,0.01600640256102441
1.2666626257381544,0.020008003201280513
1.3249712372858913,0.024009603841536616
-0.33545612675970793,0.028011204481792718
1.2059395273057971,0.03201280512204882
-1.0025921949867729,0.03601440576230493
-0.39032189386911986,0.040016006402561026
-0.6300691303585013,0.044017607042817125
-0.22338349820982473,0.04801920768307323
0.714871681247472,0.05202080832332934
0.4341166328147795,0.056022408963585436
1.064627521500734,0.060024009603841535
0.05697493421419844,0.06402561024409764
0.12600074902174485,0.06802721088435375
-0.6328093507038283,0.07202881152460985
-0.8435598038288665,0.07603041216486595
-1.5623231376538191,0.08003201280512205
-1.0769481634455462,0.08403361344537816
-2.0213573288068534,0.08803521408563425
-0.16908435283583279,0.09203681472589036
-0.3261063641432673,0.09603841536614646
-0.5500810596721041,0.10004001600640257
-0.5103404801758085,0.10404161664665867
1.5345514311948787,0.10804321728691477
1.5517999362273995,0.11204481792717087
1.8755932631386225,0.11604641856742698
1.631396590096773,0.12004801920768307
1.6780707678795057,0.12404961984793918
0.9217792396365937,0.12805122048819528
-0.02737176548461065,0.13205282112845138
-0.3929965473724742,0.1360544217687075
-0.5270659052685116,0.1400560224089636
0.4983648627264369,0.1440576230492197
-0.020268757700677542,0.1480592236894758
-0.21195961067697183,0.1520608243297319
0.5957434439944278,0.156062424969988
0.3719787716267082,0.1600640256102441
0.23884811636430286,0.1640656262505002
-0.4559620053536614,0.16806722689075632
-0.8662612100380334,0.1720688275310124
-1.094654404412179,0.1760704281712685
-1.9891569675056036,0.18007202881152462
-1.9893173386228877,0.1840736294517807
-2.025290463382713,0.18807523009203683
-1.2788274883850774,0.19207683073229292
-1.0061291413150568,0.19607843137254902
-0.24478737794127378,0.20008003201280514
0.5055464961829996,0.20408163265306123
0.8433970597097805,0.20808323329331735
1.374935197934449,0.21208483393357344
2.241040245590882,0.21608643457382953
1.2192149350890213,0.22008803521408565
0.31529333022438666,0.22408963585434175
0.49182005086380276,0.22809123649459784
1.0860925599394013,0.23209283713485396
0.2568211963067422,0.23609443777511005
-0.33740702453656435,0.24009603841536614
-0.3389615841813373,0.24409763905562226
-0.5514573335346606,0.24809923969587835
-0.6368227083798476,0.25210084033613445
0.9439834699252243,0.25610244097639057
0.5123611637495873,0.2601040416166467
-0.5764889623924532,0.26410564225690275
-0.5504598563132754,0.26810724289715887
-0.4113334034701316,0.272108843537415
-1.0661109508104971,0.27611044417767105
-2.4496345389290646,0.2801120448179272
-1.6596203192937993,0.2841136454581833
-1.9814456812875378,0.2881152460984394
-0.7325285048167404,0.2921168467386955
-0.7404140115243624,0.2961184473789516
-0.18038624920989918,0.3001200480192077
1.088886132998613,0.3041216486594638
2.6462096419999157,0.3081232492997199
1.4201674121645311,0.312124849939976
1.8585163640127382,0.3161264505802321
2.2683236552824257,0.3201280512204882
1.1856074846250986,0.32412965186074433
0.8483307756315998,0.3281312525010004
0.5281132070270361,0.3321328531412565
0.5151393239216479,0.33613445378151263
-0.7605198292390563,0.3401360544217687
-0.008935692055404953,0.3441376550620248
0.2567506149264285,0.34813925570228094
0.40928750221548676,0.352140856342537
0.6499458500989759,0.3561424569827931
1.2751930051550233,0.36014405762304924
0.23417918720957315,0.36414565826330536
-0.6172495646211732,0.3681472589035614
-0.25943740993420494,0.37214885954381755
-1.996658945386247,0.37615046018407367
-1.8316724343158777,0.38015206082432973
-1.8794686440349657,0.38415366146458585
-1.9207638755688792,0.38815526210484197
-0.9138129699554094,0.39215686274509803
-0.4716063638666978,0.39615846338535415
-0.6840034973686459,0.4001600640256103
0.36431804621609876,0.40416166466586634
1.8235492287198287,0.40816326530612246
1.1619648988665046,0.4121648659463786
2.0882915305071053,0.4161664665866347
1.6462019662718939,0.42016806722689076
1.2252195476032819,0.4241696678671469
0.39496359176997875,0.428171268507403
0.7439033380012149,0.43217286914765907
-0.40081975427368455,0.4361744697879152
-0.4369177962540613,0.4401760704281713
-0.7134985100256284,0.44417767106842737
0.42155267257921875,0.4481792717086835
0.16082642262458757,0.4521808723489396
0.28828422694207156,0.4561824729891957
0.503590272118072,0.4601840736294518
1.0920663025866344,0.4641856742697079
-0.7367520674292313,0.468187274909964
-0.9484409324494714,0.4721888755502201
-1.7985227619326594,0.4761904761904762
-2.4206857280707657,0.4801920768307323
-1.7016914735832096,0.4841936774709884
-0.834081479273974,0.4881952781112445
-0.7808409517948036,0.49219687875150064
-0.8931407562793238,0.4961984793917567
-0.9842616381211968,0.5002000800320128
0.5978874741049793,0.5042016806722689
2.3394699994035,0.508203281312525
1.412757137530129,0.5122048819527811
1.4689466378305869,0.5162064825930373
1.93262743964898,0.5202080832332934
1.376462698047275,0.5242096838735495
0.43224561976052894,0.5282112845138055
0.31569816297449743,0.5322128851540616
-0.23981120587521068,0.5362144857943177
0.287016062385822,0.5402160864345739
-0.22963733604854958,0.54421768707483
-0.039020366910060375,0.5482192877150861
-0.6017470488606669,0.5522208883553421
-0.19562705255408497,0.5562224889955982
-0.21038195961231387,0.5602240896358543
-0.8733364288353889,0.5642256902761105
-0.0949734146872593,0.5682272909163666
-0.018090657901487117,0.5722288915566227
-0.9859043332437135,0.5762304921968788
-2.3193476908791903,0.5802320928371348
-1.1015443576493023,0.584233693477391
-1.8768896007911773,0.5882352941176471
-1.0539554046984665,0.5922368947579032
-1.0581375588704982,0.5962384953981593
-0.30258620334180597,0.6002400960384154
0.9739187696999989,0.6042416966786714
2.130152876357248,0.6082432973189276
1.198536559746899,0.6122448979591837
1.77407530444981,0.6162464985994398
0.3827081163508397,0.6202480992396959
1.2297520825611934,0.624249699879952
0.2125546080004394,0.6282513005202081
-1.1260641376132448,0.6322529011604642
0.30149288875019187,0.6362545018007203
-0.518911477645853,0.6402561024409764
-0.20740004420972596,0.6442577030812325
-0.7191831001578262,0.6482593037214887
-0.8972565210631236,0.6522609043617448
-0.1895003211176557,0.6562625050020008
-0.42111408550538876,0.6602641056422569
0.5890578240821431,0.664265706282513
-0.009647321142802201,0.6682673069227691
-0.6745146224480321,0.6722689075630253
-0.7112610876121603,0.6762705082032814
-2.159420425218312,0.6802721088435374
-1.7229530037581193,0.6842737094837935
-1.3516208481404757,0.6882753101240496
-2.1370589216158242,0.6922769107643058
-0.9552758394448972,0.6962785114045619
-0.5936206264988028,0.700280112044818
0.09673369853049929,0.704281712685074
1.01360450795149,0.7082833133253301
2.517326050914705,0.7122849139655862
1.2472421181085251,0.7162865146058424
1.0062915708806144,0.7202881152460985
0.4812325501212572,0.7242897158863546
-0.015003540873806398,0.7282913165266107
0.6972113538875279,0.7322929171668667
-0.522654583297983,0.7362945178071229
-0.6418117085669346,0.740296118447379
-0.3980754231082947,0.7442977190876351
-0.17118972285848044,0.7482993197278912
0.18896131139628297,0.7523009203681473
-0.35393122468069216,0.7563025210084033
0.3666543466845092,0.7603041216486595
-0.1859709136705408,0.7643057222889156
0.41694509743248276,0.7683073229291717
-1.307131173294247,0.7723089235694278
-1.798641557574572,0.7763105242096839
-1.192324187928631,0.7803121248499401
-1.73557459912467,0.7843137254901961
-2.835945127506121,0.7883153261304522
-1.6291669394781207,0.7923169267707083
-0.2358678692797303,0.7963185274109644
-0.293772680274729,0.8003201280512205
0.8149778117210467,0.8043217286914767
1.0317215064923075,0.8083233293317327
1.6008181861042177,0.8123249299719888
1.047030239203679,0.8163265306122449
1.3275477488045673,0.820328131252501
1.1562876704359704,0.8243297318927572
0.9201076513310094,0.8283313325330133
0.505645070971286,0.8323329331732694
0.36748913752298573,0.8363345338135254
-0.6789041989527721,0.8403361344537815
0.19996636391596417,0.8443377350940376
0.573408074253578,0.8483393357342938
-0.012552707805755431,0.8523409363745499
0.47557540852643554,0.856342537014806
-0.3061618022521899,0.860344137655062
1.4493074152749141,0.8643457382953181
-0.11591470134694856,0.8683473389355743
-0.136568494001308,0.8723489395758304
-2.340745845271006,0.8763505402160865
-2.3467781774745227,0.8803521408563426
-1.949786472288546,0.8843537414965986
-2.520680926186526,0.8883553421368547
